human_scores,bleu,chrf,meteor,bertscore,sacrebleu,bary,depth
-0.654339269069453,0.0,42.710238177420194,0.4742307079081632,0.8427343964576721,8.82138230409364,0.4561945064938111,0.094233010674777
0.797743387871452,0.3476310291918707,63.82757543026183,0.6600454401793754,0.9172399044036864,34.763102919187055,0.2568362214991006,0.0760664705726538
1.11215945634561,0.488923022434901,88.11588763925354,0.9653916211293262,0.976256787776947,48.892302243490086,0.0856171101376218,0.0603414616675677
-0.854587558287281,0.0,28.254858743455447,0.3253865979381443,0.828779935836792,12.600736402830258,0.4292546410255552,0.0774794833800063
0.404580311592549,0.1333045094117443,47.44068259175854,0.395331500722173,0.883851170539856,13.330450941174435,0.3042609393967938,0.0795038560935847
-0.338209135960146,0.0,41.81672890693599,0.2799999999999999,0.8382836580276489,3.6570159134143823,0.3809519507840286,0.0949804027096667
0.821535898146704,0.5894330056015769,71.10874417738705,0.7466219988833054,0.9433700442314148,58.94330056015772,0.1698133181987894,0.0543511221128701
-0.915312226920021,0.0,13.958245341746514,0.0335570469798657,0.7146680355072021,0.0,0.6409845053932991,0.0861438602482413
0.864399760857705,0.4227617999225934,74.07505701271879,0.5740928978653821,0.9094173312187196,42.27617999225934,0.2233320292574903,0.0792205473203713
-0.485438866509847,0.0819744468402151,45.60177133678529,0.4292943449986149,0.8599982261657715,8.197444684021514,0.3402799210804426,0.077095497323418
-0.755519929320983,0.1420195911883772,51.194692642860105,0.4582179132040628,0.8707416653633118,14.201959118837722,0.3383097299287249,0.0724531182541735
0.238150812685178,0.3912360608928473,69.36495059092704,0.6722608024691359,0.9003667235374451,39.12360608928473,0.2441389665096634,0.063087016417985
0.18074208802755,0.2740899731303482,50.12634790458714,0.5537351497933883,0.885441780090332,27.40899731303482,0.2667555713241061,0.0799381254444644
0.602393424769412,0.0,54.57263938525711,0.5877425044091712,0.8933195471763611,14.458924666162856,0.2409447891433444,0.0575110512276442
-0.294129834784486,0.0,47.77800488917888,0.635687925567857,0.9048234820365906,18.936588140958246,0.2371015535779192,0.0757183496335918
-0.518640504554562,0.2631143291567556,50.09507343112342,0.5274612219056664,0.8971843719482422,26.31143291567556,0.29038299296059,0.0785304638545956
-1.35809808311702,0.0,30.692071636183925,0.2040816326530612,0.8501659631729126,14.794015674776452,0.3206425406889437,0.0800135135738242
-0.367848287354459,0.0,51.22768855915988,0.5667811679127096,0.8494328260421753,4.932351569489708,0.3223944801094541,0.0756346669352736
-0.531605541095856,0.0,45.863448217955394,0.4551020408163265,0.8137093782424927,10.229197414177778,0.3535838451164362,0.0899959998962997
-0.58947111836319,0.0,36.55317157851369,0.3829840319361277,0.8821325898170471,7.250460706958432,0.3026929864479175,0.0801226345350169
-0.125728009417504,0.1440128959754832,42.46701315845725,0.4755266418835192,0.8874457478523254,14.40128959754833,0.2491724748668484,0.0712169719474505
0.621452360378077,0.0,31.60998871233115,0.4206349206349207,0.8437454104423523,6.567274736060395,0.333366858289579,0.0857333386823629
0.530997804016049,0.1529117568655605,59.28333321195476,0.5924241409682554,0.9340117573738098,15.291175686556052,0.2170725942708809,0.0724807967286388
0.327217551459491,0.1106958763229091,49.866911050963466,0.4803008329614755,0.8966569304466248,11.06958763229091,0.281280815506108,0.0810622964319896
0.283570832704215,0.2547654395622257,56.21431943010491,0.6120178041543025,0.8923287987709045,25.476543956222585,0.322514472881419,0.0753003251555798
-0.102367595359075,0.1820705281109213,40.797485954708165,0.5847382431233363,0.8324398994445801,18.20705281109213,0.3695638245941426,0.0797501122964383
-0.25538248686998,0.0,49.448159486142046,0.531169029111416,0.865415632724762,10.934883431625591,0.3541657570233478,0.0792083580845277
0.451776110416387,0.0,58.28362554890526,0.6677445988716113,0.917653739452362,7.200062223352653,0.2415122093704672,0.077587207752341
-0.677794979842004,0.0,37.18326405109031,0.2860803452519428,0.7709845304489136,3.849760162327706,0.5891388876954536,0.0960794545687144
0.359917830367367,0.3655552228545123,79.16191083235903,0.8294209702660407,0.9416263699531556,36.55552228545123,0.126944062428109,0.0899537700967247
-0.78329204556764,0.0,50.32033161405269,0.4445422535211268,0.8868573307991028,13.134549472120788,0.2686328865201015,0.0863510305218834
-0.744416879170376,0.0,53.68453665539624,0.4541537738435628,0.8711110353469849,6.962249700749937,0.3331149923668721,0.0693362404835008
-0.277348522312749,0.0,52.72187566221008,0.4552283653846153,0.8885107636451721,7.96817868330168,0.260466554401115,0.081217495697828
0.767417727508334,0.4863383168079943,74.54683570841884,0.8892857142857141,0.936224102973938,48.63383168079942,0.2000960795216457,0.0883387381320709
0.703059814331603,0.3409483338605691,52.00184024450913,0.5522412793106306,0.9185611009597778,34.09483338605692,0.2565820153231027,0.0434890944319047
0.221149911304253,0.1741216427326649,58.71762254286871,0.6625884433962264,0.8986327648162842,17.412164273266505,0.2875256811139454,0.0627295543900357
0.312413952346494,0.1208832476840295,41.60316444183007,0.3466527196652719,0.8952243328094482,12.088324768402956,0.2571176080199761,0.079066713168207
0.123912417141359,0.182956542244952,44.88727489794136,0.6421595725078311,0.8619744777679443,18.295654224495205,0.3584328381345316,0.0793297427310109
-0.425076401802252,0.4366835442847812,90.20433372957206,0.8220833333333335,0.9526687860488892,43.66835442847811,0.0767261497104725,0.0548793480746836
0.539261440261151,0.0,29.65335441973953,0.3876262626262626,0.9324145317077636,4.932351569489708,0.1574363489584601,0.0670722835713345
0.41706132098243,0.0,31.215821575005688,0.3776313675076329,0.861333429813385,8.182185799796745,0.3187666402707025,0.0723746846803371
-0.659641971339332,0.0,34.07116222557416,0.396370118295252,0.7973290681838989,8.978750246094247,0.5221015409281589,0.0949051349976627
-0.574216999385871,0.0,34.41382623154747,0.3244092987804878,0.8075699806213379,5.237520761048587,0.5254191006332546,0.0846286083927178
0.372742675119744,0.0,50.58553889026902,0.4703476482617587,0.868044376373291,10.975762213309226,0.3472365686125872,0.0732391222346987
-0.0743831269103561,0.0,42.67015504998224,0.4700686518868337,0.8436914086341858,7.788571408453919,0.3745029490323862,0.0861856989893415
-0.234412826499749,0.1360028792366347,49.52782438911535,0.4316129032258065,0.8827301859855652,13.600287923663467,0.3297413097792089,0.0730359365097919
-0.488203427428078,0.0,50.31215080823316,0.4866613178216827,0.8282971978187561,10.153084982680848,0.409836335813608,0.0661230645507595
-0.244907143884157,0.0,56.06268690524657,0.5688195082134475,0.8980364799499512,11.842383565028982,0.2898044146727073,0.0673256466011641
-0.524265071029462,0.0926761992688944,44.68642850420244,0.4966246789369319,0.8267309069633484,9.267619926889434,0.4274824208196415,0.0862339366284909
0.157760403003957,0.1650196010177027,54.91243021126196,0.6417106903006727,0.8841761350631714,16.501960101770276,0.29902818045664,0.0617929251477007
-0.455867923408711,0.0,46.60073150734002,0.4118337982675084,0.8652642369270325,8.84896671676809,0.3314733250106016,0.0650253757854655
0.179294236442911,0.0,54.313171392304405,0.7002889414236932,0.9141843318939208,14.059391325479224,0.2571261250057335,0.0562562109452173
0.801967039704209,0.2533654946448646,49.54269336537363,0.625,0.9194507598876952,25.33654946448646,0.232743884210599,0.0743657846035661
-0.509081263298646,0.177976440457712,44.78489574181367,0.4561346450930969,0.8709706664085388,17.797644045771207,0.34510271031611,0.0777329768923844
-0.505228903643411,0.0,41.18513992304088,0.3828313253012047,0.8244994282722473,5.0313176545008735,0.4038192838795266,0.078548234956297
0.0679868521245074,0.0,36.94005686425433,0.6216243148978574,0.879096269607544,12.962472880491882,0.315493204391323,0.0666373548139855
-0.746850167173413,0.0,36.48672507627656,0.556799402953249,0.8763962984085083,10.190322065968884,0.3223622710956976,0.0794099574482639
0.128624129805534,0.5220981806658139,69.22881966858895,0.783022603246742,0.8787961006164551,52.20981806658139,0.3258205110833357,0.0851958639755454
0.554916521542322,0.1804699357238238,63.00562849886179,0.722000427746489,0.9141599535942078,18.046993572382384,0.2863561482365868,0.0782018782522806
0.126946603240056,0.560118015573148,70.23618924687327,0.6968217329545455,0.9388992190361024,56.01180155731479,0.2248673712593459,0.0753531043469865
-0.492328928627455,0.0,36.36799854111174,0.2166064981949458,0.8542795777320862,2.573402896368552,0.3584954396646972,0.0832348681445133
-0.414761202973022,0.0,39.90776214046112,0.4160107569198479,0.843779444694519,8.826609981339665,0.3821760877777029,0.0851654769659101
-0.261831299228674,0.0,42.66550744154474,0.3814262023217247,0.910692811012268,16.70067963244422,0.243541094328746,0.0548664554626035
0.762298495841655,0.0,71.73031557814166,0.9067055393586004,0.9743947386741638,33.437015248821105,0.0715377436885602,0.0658018803576952
-0.0534374304621698,0.0,44.4357798518462,0.4440461967343688,0.8755837082862854,5.538696232597744,0.3436806481297664,0.089392124420161
-0.489672029720905,0.1667955161379731,40.12814160747458,0.5450657894736842,0.8635899424552917,16.67955161379731,0.3148542351091473,0.0879238648921767
0.238524454557708,0.0,49.65390098904833,0.6310013717421126,0.9114643335342408,21.10534063187263,0.2672662242716448,0.076289499577552
-0.684520387302473,0.1143351011329157,49.00008457809552,0.3929993049851519,0.877025842666626,11.43351011329158,0.3659650194426866,0.0931742946909651
-0.281237894213981,0.3050265331251898,51.573685116084576,0.5982259570494863,0.8462210297584534,30.50265331251898,0.3849997945954864,0.0962438716109297
-0.404437880183374,0.0,43.25355400549239,0.2862595419847329,0.8317225575447083,6.837203339116283,0.4205865026287207,0.0921648954143397
-0.193394727150178,0.0,34.64120883117673,0.4718585472673904,0.8260415196418762,8.839374326825924,0.4064351804122774,0.0828095047125166
0.143437554368105,0.4089530470169087,55.87383370158896,0.6059482616576042,0.9252880215644836,40.89530470169088,0.2458003070288721,0.0657928835545403
0.327962819732302,0.0,44.59863519606977,0.5462473055065648,0.9037495255470276,12.474638016443956,0.2951975337401605,0.065177313247685
-0.222460099409029,0.3026289760739332,64.04819156668694,0.6450069205171246,0.8881580829620361,30.26289760739333,0.3153539546841424,0.0791552706414239
-0.435427318722039,0.3095399863257765,63.45702238514262,0.7671538461538461,0.90745210647583,30.95399863257765,0.215898847667706,0.0682838318334258
0.823528239438573,0.392113136983146,70.90593547461317,0.695447641388224,0.9476947784423828,39.211313698314605,0.1971454175857324,0.0708532903826042
-0.307063992377976,0.6739047062564734,80.5106382361852,0.8593596927779301,0.9362257122993468,67.39047062564734,0.1586583937230604,0.071926061086875
-0.243083375370905,0.0,46.31688673562511,0.4646561135371179,0.863198459148407,6.559405009839628,0.3425739188833268,0.0836918859142797
-0.602312024850422,0.4654711416373075,50.74309277088849,0.6585019524316649,0.9140845537185668,46.54711416373076,0.2685420932280692,0.0796615247480343
0.356449941192907,0.1406853564987432,51.905774592066464,0.5615243342516071,0.8563385009765625,14.06853564987433,0.4057105049840575,0.0786815450397963
-0.0044552288797588,0.3183118407199322,64.30595075132447,0.7017010698895825,0.9055808186531068,31.83118407199322,0.2740370622647028,0.0865722969522611
-0.0460847648615108,0.2774290545068997,57.83384016038624,0.6373923977173808,0.8878170251846313,27.74290545068997,0.3019651709945997,0.0851099197741447
-0.847741718819863,0.0,47.68017063513807,0.4986449864498645,0.8422830104827881,9.22635643555325,0.3974044090878188,0.0947703011738133
-0.924571213462479,0.0,51.42089862944401,0.7500000000000001,0.8949594497680664,42.72870063962342,0.1375665536016845,0.0932510810335722
-0.356316527229778,0.1414820086261835,53.69295924621967,0.4669948504495851,0.8825435042381287,14.148200862618356,0.3075666294359436,0.0774099609760408
