human_scores,bleu,chrf,meteor,bertscore,sacrebleu,bary,depth
-0.437138392657742,0.1971903602140518,52.21057436216996,0.4840587892796019,0.8750598430633545,19.71903602140518,0.3238821674098244,0.0813046313056744
0.398778512632422,0.0,39.08809558677797,0.4010039251207729,0.8368582129478455,3.307381773064085,0.3810165601677982,0.0888059547227967
0.310710604028581,0.0,41.08078614222775,0.5146059782608695,0.8724005222320557,8.896962872669691,0.3311300255045347,0.0691332768712746
0.735026051509155,0.3274440671267437,55.93305326537264,0.5408653846153846,0.8670141100883484,32.744406712674376,0.3284878836581772,0.079446405012243
-0.502673757117009,0.0,16.940090173736227,0.1388888888888888,0.748597264289856,5.0243511979240845,0.4409959170970757,0.0963709400921536
-0.576298230504764,0.0,35.576083750756986,0.4338487972508591,0.7997429370880127,7.517000197445844,0.4444318586752767,0.0750720250551925
-0.497882652648135,0.0,24.283001906196105,0.1704545454545454,0.8114795684814453,6.495032985064742,0.4286087339795,0.0811138645093532
-0.456904311963488,0.0,40.49080382587126,0.3871520907531987,0.8381133079528809,6.516947083295122,0.3669327852247961,0.071286611689313
-0.333566296332361,0.0,37.74807654023809,0.5275916336683928,0.8265870213508606,11.369306152454817,0.3751009714055829,0.0874093427444422
0.468776769882835,0.0,56.05452285601712,0.4323630136986301,0.8755571246147156,9.980099403873664,0.2899616622063229,0.0899058272877696
0.802969475848231,0.1359988911747805,39.36781554631612,0.534815247684977,0.8782508373260498,13.59988911747806,0.3275777047547875,0.0692417073671618
-0.678240513291123,0.0,42.02922563886448,0.4076503990178023,0.8377504348754883,7.200062223352653,0.373492155463035,0.0866297834120318
0.518965984099047,0.3225663946075932,65.80185472080346,0.8489834680310869,0.9201114177703856,32.25663946075933,0.2580055719855745,0.0765346182158043
-0.606625023501436,0.0,45.79121951086098,0.4782196969696969,0.8658393621444702,8.613222599038458,0.3164677607496403,0.077211257238809
-0.864796615400738,0.0,32.47644941081048,0.3273022171831696,0.7777328491210938,3.5899458899677192,0.5240576865326603,0.0889257212299592
-0.364852147350156,0.0,41.61021531728428,0.3159235668789809,0.8048837780952454,5.24741695929587,0.4657206740437405,0.0881198940497436
0.0252849498615479,0.0,37.77442441206101,0.3978466386554621,0.8308578133583069,8.778798993575986,0.4042919293122928,0.0763690279100092
-0.50956773750514,0.0,10.709226410445924,0.2,0.7525033950805664,12.703318703865364,0.5141895997573644,0.1169970955961432
-0.229256973473961,0.144338356970143,46.97120123392199,0.6364636097040789,0.8411892056465149,14.433835697014302,0.3789914828360771,0.0780436906306865
0.0401290305165561,0.2906343102388178,55.67024918319427,0.7246376811594204,0.8573799729347229,29.063431023881783,0.3703003691196567,0.0782506882980575
0.0003111410861455,0.0,57.02840195197125,0.5383532723434201,0.8556420207023621,13.477800448401386,0.3573023236242127,0.0838470898115494
-0.208346335507424,0.0,41.97343121902301,0.4137605623108546,0.8102701306343079,9.290214674953909,0.4399028653360988,0.0883627457460413
0.0292436179733863,0.0,59.41800834885892,0.6463768115942029,0.9226635098457336,13.354796310093512,0.2115966665690774,0.0506275260670687
-0.356108545185343,0.0,24.746164843705763,0.2942250057634673,0.8113005757331848,4.374299797081685,0.4064785990234566,0.066572409137764
